|sequence|error|arcom_id|animaux|Paysage|ruralité|Danse|Saga|Mascotte|Famille|Recette|bonne humeur|enfants|parents|interpellation
64|Accoudé à un bar, Omar Sy déguste, parmi toute la gamme FINLEY, un mojito sans alcool et se parle à lui-même en évoquant le bon goût de ce qu'il est en train de boire.|False|10036|0.00015082368918228894|0.0032930567394942045|0.0011333873262628913|0.0038161815609782934|0.0023722206242382526|0.0015587162924930453|0.0019307552138343453|0.01150279026478529|0.007161661051213741|0.0002844094706233591|0.0006131682312116027|0.0004063909291289747
65|Dessin animé au trait, réhaussé de couleurs, montrant une souris tentant de monter dans l'Arche de Noé, mais se faisant recaler car le couple de souris attendu est déjà à bord. Sur son chemin de retour, des chats, malins, lui conseillent de boire du RED BULL. Après quelques gorgées, des ailes blanches apparaissent sur le dos de la souris, qui se fera ainsi passer pour une chauve-souris.|False|42746|0.9966476559638977|0.007333574816584587|0.009738272055983543|0.0036176107823848724|0.004352443385869265|0.01575419493019581|0.0006774829234927893|0.0006353504722937942|0.015567883849143982|0.0002838250366039574|0.00031030268291942775|0.00015248788986355066
66|Dans un décor de maison contemporaine, un coach nous conseille des gestes simples pour rester en forme et vante les propriétés de l'eau gazeuse ROZANA.|False|33501|4.7820009058341384e-05|0.0027999801095575094|0.00014651550736743957|0.07716350257396698|0.002193309599533677|9.829628106672317e-05|0.0067718615755438805|0.006790888495743275|0.003005320206284523|6.0407412092899904e-05|0.00023839085770305246|7.74219588492997e-05
67|Mise en avant de précieux moments du quotidien comme les grands événements que COCA COLA a partagés avec les Français. Nous sommes  ainsi transportés dans le Paris de la Libération en 1944 ou encore dans la joie de la Coupe du monde de 98, le symbole même du rassemblement.|False|26067|4.616959631675854e-05|0.00015366228763014078|5.399823567131534e-05|0.01441781222820282|0.0019966932013630867|0.00014615946565754712|0.006821062881499529|0.000265316542936489|0.03906557336449623|7.272377843037248e-05|0.00039621052565053105|7.832300616428256e-05
68|Des amis profitent du beau temps. Ils jouent et s'amusent tout en dégustant du LIPTON ICE TEA.|False|45479|0.004820973612368107|0.11545223742723465|0.027028173208236694|0.0307120680809021|0.0031546575482934713|0.007898722775280476|0.010686357505619526|0.017453370615839958|0.9590144157409668|0.6806154251098633|0.00013300584396347404|7.070382707752287e-05
69|"Pour illustrer les effets de l'eau HEPAR sur un transit : images d'un feu d'artifice à l'envers. Présentation du podcast ""Chroniques de l'intérieur""."|False|33291|6.84640253894031e-05|0.0035421987995505333|0.0002417840441921726|0.0006155445007607341|0.00022167079441715032|7.659036782570183e-05|0.00011673686822177842|0.0002486238954588771|0.00011859794176416472|7.955131877679378e-05|0.0001049024795065634|0.00010925085371127352
70|Façon bande-annonce de film à succès, saynètes montrant les coulisses d'une organisation secrète d'Etat qui se rend compte de la fuite d'informations importantes : les saveurs secrètes du programme #WhatTheFANTA. Deux agents spéciaux sont alors missionnés pour démasquer le couplable... Une typographie nous invite à découvrir les saveurs en question.|False|46177|9.471119847148657e-05|7.820848259143531e-05|5.517179306480102e-05|0.0019164715195074677|0.00034260310349054635|6.682103412458673e-05|6.308067531790584e-05|0.0137019669637084|7.833750714780763e-05|0.00010444835788803175|7.695840758970007e-05|0.00032163853757083416
71|Le coach sportif Laurent Petit prodigue des conseils forme et bien-être tout en recommandant de bien s'hydrater au quotidien avec l'eau minérale ROZANA. Ici, l'accent est mis sur la respiration abdominale, arme redoutable contre le stress et la fatigue.|False|10017|0.00015147094381973147|0.0006423600716516376|0.0013874013675376773|0.005664775613695383|0.0029301082249730825|0.00023664302716497332|0.0006685357075184584|0.004450165666639805|0.0018354790518060327|0.0005208490765653551|0.0004891172284260392|0.00035515078343451023
72|"Au petit-déjeuner, la mascotte JOKER, une loupe à la main, suit avec insistance le verre de jus d'orange du père de famille. Agacé, ce dernier remet les points sur les ""i"" en indiquant qu'effectivement il n'y a que du fruit dans JOKER."|False|5600|0.07651765644550323|0.0031078411266207695|0.00272358232177794|0.002361892256885767|0.0011148956837132573|0.045314889401197433|0.008665287867188454|0.010555717162787914|0.00960515532642603|0.010838489979505539|0.00789316650480032|0.0012143556959927082
73|Le nouvel ambassadeur ST-YORRE Morgan Parra boit l'eau gazeuse lors d'une petite rencontre amicale matinale.|False|5246|0.0002791917650029063|0.0018765637651085854|0.0013899178011342883|0.0016986726550385356|0.0013708811020478606|0.0006841395515948534|0.0013725263997912407|0.0017993361689150333|0.006438583135604858|0.0004383442283142358|0.0007658004178665578|0.00038993541966192424
74|Sous forme de dessin animé, des boîtes de carton défilent les unes après les autres sur une chaîne de montage. Un bruitage d'ouverture de canette se fait entendre et soudain apparaît une canette de RED BULL   suivie non plus de boîtes de carton mais d'une multitude d'origamis tous plus originaux les uns que les autres.|False|23522|0.9622430801391602|0.004888538271188736|0.0006251536542549729|0.018723415210843086|0.014183786697685719|0.007229219190776348|0.0008829894359223545|0.002748770173639059|0.007500794716179371|0.008001357316970825|0.0010032170685008168|0.00015677967166993767
75|Grand apéritif ensoleillé sur la terrasse d'un immeuble. Le barman sert un verre de TOURTEL TWIST à un homme. Ce dernier saisit la bouteille et se trouve comme irrésistiblement aimanté à un autre consommateur de la boisson, quelques mètres plus loin ... Plusieurs autres invités viennent se greffer à leur tour au petit groupe, puis les immeubles entre eux, les villes voire les continents. Ce breuvage attire ainsi ses propriétaires dans le but de trinquer et rapprocher les âmes pour un monde plus convivial.|False|16331|0.00011042090773116797|0.005313169211149216|0.00018305805861018598|0.008449879474937916|0.001452166005037725|0.000336216704454273|0.005666726268827915|0.0030685849487781525|0.7712044715881348|5.7618239225121215e-05|0.0005838602664880455|5.528059045900591e-05
76|"Plusieurs enfants font croire à l'un de leurs copains que la fête à laquelle ils ont participé était plutôt moyenne niveau ambiance. Finalement, ils finissent par lui dire la vérité, la fête était trop ""stylée"" avec CHAMPOMY !"|False|8913|0.0018154053250327706|0.0037927133962512016|0.0025099271442741156|0.004061263054609299|0.002404014812782407|0.002485291799530387|0.005842587444931269|0.006036335602402687|0.017210209742188454|0.03584354743361473|0.0026087204460054636|0.0010801178868860006
77|"Dans un restaurant, un mafieux se fait arrêter par la police, une jeune femme déambule en roller au milieu d'un tournoi d'échecs, et en cuisine, la cheffe prépare des mets. Chacun déguste un SCHWEPPES et entonne dans la foulée un ""I like it like that""."|False|47830|0.00013035758456680924|0.0004435403971001506|0.0014937061350792646|0.012604020535945892|0.003215288743376732|0.0007979325018823147|0.0031280035618692636|0.00709647499024868|0.05550095811486244|0.00012500867887865752|0.0005208552465774119|0.1253635138273239
78|Une jeune femme boit une gorgée de BADOIT BULLES DE FRUITS. Son environnement s'allège et se transforme en espace coloré et ludique, envahi de ballons de baudruche.|False|46562|0.03684147447347641|0.037887394428253174|0.009520143270492554|0.007407533470541239|0.002788049168884754|0.00444958359003067|0.002246562158688903|0.027388114482164383|0.5719773173332214|0.007016493007540703|0.0002738447510637343|6.138084427220747e-05
79|Un super héros CAPRI-SUN nous présente le nouveau sirop CAPRI-SUN multivitaminé qui transforme l'eau en un CAPRI-SUN frais et vitaminé.|False|45386|0.01676424965262413|0.0017299230676144361|0.0008850492304190993|0.00901181623339653|0.005955756176263094|0.008433189243078232|0.0013076385948807001|0.09457650035619736|0.04761502146720886|0.06454450637102127|0.0012828863691538572|0.0010195198701694608
80|Un homme secoue un NESCAFE SHAKISSIMO. Une mousse gourmande apparaît alors sur le dessus de la boisson qu'une femme s'empresse de goûter. Elle en apprécie pleinement la saveur.|False|21500|0.00015116816211957484|0.002562976675108075|0.0015507078496739268|0.006983065977692604|0.003072132356464863|0.0005766503745689988|0.0019290561322122812|0.03487437590956688|0.014718063175678253|0.00019347036140970886|0.0009007748449221253|0.0003641784132923931
81|Un jeune homme fait la queue sous un soleil de plomb pour pouvoir entrer dans un parc d'attractions. N'en pouvant plus, il secoue et boit en plusieurs gorgées une bouteille d'ORANGINA. A chaque gorgée, il se retrouvera dans des situations insolites, et souvent rafraîchissantes.|False|49993|0.003275251016020775|0.016435913741588593|0.013998420909047127|0.06031035631895065|0.02091672271490097|0.002559021580964327|0.0019959465134888887|0.00638183206319809|0.3012045919895172|0.010261916555464268|0.0009191589779220521|0.0003044025506824255
82|Une pomme accrochée à un arbre s'intime de ne pas regarder en bas car elle a le vertige. Une mûre lui propose alors d'aller voir un ami hibou qui pratique l'hypnose. Les deux fruits finissent par tomber à l'eau quand une main les cueille pour en ressortir sous la forme d'une bouteille de jus O'VERGER.|False|26234|0.9066362380981445|0.07195334881544113|0.1049063578248024|0.014649634249508381|0.004570924676954746|0.0012618404580280185|0.003338451962918043|0.031338050961494446|0.021250298246741295|0.04311703145503998|0.0012665354879572988|0.0003063842887058854
83|"Confortablement installé dans un lit et tenant un verre de MISTER COCKTAIL à la main, un homme au look BCBG et plutôt imbu de sa personne se fait ""aggriper"" le torse par plusieurs mains puis également par un ours. Il évoque ladite boisson comme s'il s'agissait de lui."|False|16909|0.023902423679828644|0.0032062698155641556|0.0038168139290064573|0.016707798466086388|0.0021136512514203787|0.005216437391936779|0.003566528670489788|0.01393816526979208|0.009054985828697681|0.0002535529783926904|0.00154015829320997|0.01944478414952755
84|Dans une maison, une jeune femme s'ennuie avec ses copines quand elle décide de boire un COCA-COLA ENERGY. Dès l'ouverture de celle-ci, la jeune femme est intégralement recouverte d'une chevelure bouclée et se met à danser devant ses copines, hilares.|False|35895|7.343410106841475e-05|0.00011389436258468777|0.00034460326423868537|0.059694837778806686|0.00195964053273201|0.00027998691075481474|0.015142550691962242|0.00865789782255888|0.5647119879722595|0.001018491922877729|0.00037976380554027855|6.135871808510274e-05
85|Sur les toits, un homme est rejoint par des dizaines de voisins de son immeuble pour partager ensemble un petit déjeuner.|False|27936|8.251722465502098e-05|0.0014797082403674722|0.000155502391862683|0.0013085673563182354|0.0007934655877761543|0.00025158884818665683|0.0031240361277014017|0.0018013986991718411|0.0013193689519539475|0.00013890679110772908|0.0005014673806726933|6.226681580301374e-05
86|"Sans respect pour sa fabrication, une femme boit à toute vitesse un thé PURE LEAF, qui a pourtant été élaboré dans la douceur et la tendresse et avec des ingrédients de qualité. 

."|False|26410|0.0002874895290005952|0.006407509092241526|0.009473991580307484|0.017353076487779617|0.025710001587867737|0.004616602789610624|0.01853001117706299|0.03259136155247688|0.008239463903009892|0.0004176566144451499|0.0030331676825881004|0.0047489977441728115
87|Dessin animé au trait, réhaussé de couleurs, montrant une baleine qui, après avoir bu du RED BULL, se retourne et surfe la surface de l'océan grâce au puissant jet d'eau qu'elle expulse de son évent.|False|44547|0.9829328060150146|0.003499998478218913|9.289446461480111e-05|0.0009302598191425204|0.00430120388045907|0.03710745647549629|6.07106885581743e-05|0.0010894560255110264|0.033073972910642624|0.00013543643581215292|6.166059756651521e-05|5.515703378478065e-05
88|"Sous forme de dessin animé, deux termites ""sirotent"" un RED BULL avant de se lancer dans la sculpture d'une table en bois. Présentation du RED BULL sans sucre."|False|31054|0.6263824701309204|0.0016991812735795975|0.0014813527232035995|0.003494222415611148|0.005469462368637323|0.019144969061017036|0.00045702187344431877|0.005047480575740337|0.02220219373703003|0.0012392537901178002|0.000288086332147941|0.0005902388948015869
89|Succession d'images filmées dans une nature verdoyante. Une femme boit de la VOLVIC dont la bouteille est 100% recyclée. L'eau lui procure une sensation de fraîcheur et de bien-être. Elle participe a une randonnée avec un groupe au coeur des volcans d'Auvergne.|False|46191|0.0005173254758119583|0.0742318332195282|0.07254671305418015|0.0029408964328467846|0.0024880552664399147|0.0003718566440511495|0.0005756436148658395|0.0014221029123291373|0.04734325036406517|8.419524237979203e-05|0.00019382208120077848|6.029150608810596e-05
