|sequence|error|arcom_id|Recette|animaux|ruralité|bonne humeur|Famille|enfants|Danse|Saga|Mascotte|Paysage|parents|interpellation
65|Une voix off énumère les différentes manières de cuisiner et de manger la feta, ici issue d'une agriculture européenne biologique.|False|46188|0.03303196653723717|0.00029186368919909|0.007855637930333614|0.0005883126286789775|0.006888597272336483|0.0002825525589287281|0.0019528912380337715|0.0023517513182014227|0.0004962815437465906|0.0003630822175182402|0.0005105706513859332|0.00020524876890704036
66|Depuis les années 60 à aujourd'hui, un homme parcourt littérallement l'histoire de la marque HERTA en revenant sur leur premier paquet de jambon emballé jusqu'à la gamme de jambon sans nitrite désormais proposé par la marque. Il prouve ainsi les engagements de la marque pour simplifier la vie des français.|False|35161|0.0228265430778265|8.71390730026178e-05|0.016436615958809853|0.0006588005344383419|0.02638770453631878|0.00022441144392360002|0.0013512272853404284|0.0014092132914811373|0.000304173183394596|0.0006439510034397244|0.0018377882661297917|0.00018570444080978632
67|Chez elle, pour rendre artistique son petit-déjeuner, une femme, qui a préalablement posé des bols de fruits et de yaourts au sol, jette dans les airs des pétales de SPECIAL K qui retombent en pluie dans les bols.|False|26321|0.0016937858890742064|0.01065140776336193|0.003729313611984253|0.0024964516051113605|0.0012824104633182287|0.0002643121697474271|0.0009734665509313345|0.000358949153451249|0.0004253311490174383|0.004959299694746733|0.0002572041703388095|0.00010929962445516139
68|Sur le plan de travail d'une cuisine, un MINI BABYBEL se proclame Super Cheese. Il effectue un tour sur lui-même, et sa sa super coque en cire se transforme en une cape et un masque de super-héros. Son acolyte le copie en se transformant également en Super Cheese, ce qui a le don de l'agacer.|False|31559|0.0031244608107954264|0.7344376444816589|0.00043363048462197185|0.00801011361181736|0.0007857642485760152|0.20617634057998657|0.0009801938431337476|0.0007747621275484562|0.00800130981951952|0.0005247943918220699|0.0003292806795798242|9.861295984592289e-05
69|Une marmotte personnifiée qui fait une randonnée en montagne s'approche d'un chalet et regarde par la fenêtre. Elle y voit une famille aidée de leurs animaux confectionner de façon artisanale de la pâte à tartiner. De retour de sa randonnée, la marmotte raconte à ses amis ce qu'elle a vu, mais personne ne la prend au sérieux.|False|27553|0.050508156418800354|0.5648331642150879|0.4364548325538635|0.019599562510848045|0.07115248590707779|0.006219453178346157|0.015711231157183647|0.01600279100239277|0.06101147085428238|0.05663207918405533|0.004441758617758751|0.00014070225006435066
70|Dans la série des spots-excuses LA BOULANGERE, ici, face caméra et dans la rue, un homme s'adresse à sa compagne et s'excuse de faire la vaisselle sans liquide vaisselle.|False|16935|0.006146339233964682|0.002629106165841222|0.0018422286957502365|0.014630620367825031|0.005102021619677544|0.0005955412634648383|0.02019544318318367|0.0017758812755346298|0.0008529703482054174|0.000755374669097364|0.0007089843275025487|0.00020894143381156027
71|Dans son jardin, une jeune femme arrose ses plantes. Tout à coup, son petit chien saisit le tuyau d'arrosage, ce qui a pour effet de faire tomber sa maîtresse à la renverse. L'animal  a faim et attend que sa maîtresse lui donne sa fameuse barquette CESAR.|False|6972|0.002756998874247074|0.8063358068466187|0.02876044437289238|0.013456964865326881|0.01085975393652916|0.0011556646786630154|0.007738203275948763|0.0022921294439584017|0.005372945219278336|0.016552943736314774|0.0013934153830632567|0.001168485265225172
72|Dans un chalet, trois copines vaquent chacune de leur coté à leurs occupations. Soudain, au milieu du salon, une vache MILKA, meugle et leur donne alors l'envie d'être ensemble et de partager une tablette MILKA.|False|3022|0.003257756121456623|0.920340895652771|0.6183719635009766|0.06843818724155426|0.27748990058898926|0.7359102964401245|0.029555775225162506|0.009687582030892372|0.14301452040672302|0.00337397214025259|0.001329717575572431|0.00010942637891275808
73|Dans différents endroits dans le monde, des personnes goûtent au goût unique du GRUYERE SWITZERLAND.|False|8922|0.02745557203888893|0.0016394613776355982|0.004796578083187342|0.00027245812816545367|0.0027097449637949467|0.00042869019671343267|0.004063070751726627|0.005008806940168142|0.00053055101307109|0.0006828572950325906|0.0008203865145333111|0.00036426715087145567
74|"Un gnocchi échappé d'un paquet de GNOCCHI A POELER LUSTUCRU est poursuivi par deux maniques équipées d'un chalumeau qu'elles utilisent afin de le faire dorer. Vaincu, le gnocchi finit par être ""englouti"" par l'une des maniques."|False|14416|0.024150485172867775|0.01597895659506321|0.009334954433143139|0.0014830094296485186|0.010733337141573429|0.0013867623638361692|0.004391821566969156|0.0023018261417746544|0.0009750739554874599|0.005856229458004236|0.0008588899509049952|0.0023043302353471518
75|Durant son jardinage, une jeune femme fait une pause en grignotant un NAPOLITAIN framboise. Elle se retrouve alors instantanément sur un matelas de pétales de roses.|False|5109|0.0006824108422733843|0.001794100971892476|0.007074739784002304|0.0016119827050715685|0.001099248300306499|0.00026281000464223325|0.0025985478423535824|0.0008248357917182148|0.0007861824706196785|0.030423784628510475|0.0003139597247354686|8.28621195978485e-05
76|Sur une plage, quatre jeunes tentent de rentrer dans l'eau froide de la mer, l'un d'entre eux se fait éclabousser par une vague.|False|11572|0.0006479630246758461|0.00015118280134629458|0.002535710111260414|0.0006678048521280289|0.0014619278954342008|0.010700265876948833|0.0031270156614482403|0.0022589885629713535|0.0007735570543445647|0.01570928655564785|0.0006537239532917738|0.0002397858479525894
77|Dans un jardin, une jeune femme profite que son ami se soit endormi sur un transat pour lui dessiner des moustaches à l'aide du nouveau dessert fruitier ANDROS.|False|36931|0.029365012422204018|0.0040710666216909885|0.016340794041752815|0.036712948232889175|0.007276433054357767|0.0058508338406682014|0.0036509595811367035|0.0014638559659942985|0.007906378246843815|0.002730001462623477|0.0006529937963932753|8.06234311312437e-05
78|Deux amies se changent dans un vestiaire, l'une d'elle pose des feuilles d'endive sur ses jambe, sa copine lui dit alors, tout en croquant dans le légume, que si elle veut récupérer plus vite, elle ferait mieux de la manger.|False|17249|0.006212254520505667|0.006911590229719877|0.0031153839081525803|0.0037102550268173218|0.0025625526905059814|0.0009756583021953702|0.002388882450759411|0.0018019686685875058|0.0016028881072998047|0.0018192558782175183|0.0006011613295413554|0.00021849918994121253
79|Une maman nous intime de ne pas dire aux enfants qu'il y a plein de bonnes choses dans MOUSLINE CEREALES POTIRON.|False|25014|0.01091811154037714|0.004048417787998915|0.005299350246787071|0.004807154648005962|0.011158609762787819|0.027690166607499123|0.004535474814474583|0.004477878101170063|0.004046416841447353|0.003057246096432209|0.022309256717562675|0.001336133573204279
80|Dans une cuisine, à l'intérieur d'un réfrigérateur, une armée de PETITS FILOUS TUB'S scandent leur composition de façon militaire.|False|6008|0.0028055261354893446|0.007277355529367924|0.0016385650960728526|0.0009589759283699095|0.0028540061321109533|0.003267157357186079|0.0035969156306236982|0.0032928530126810074|0.003811175934970379|0.0032455308828502893|0.0013560259249061346|0.0011671299580484629
81|"Deux amies, Louise et Marion, ont deux façons de cuisiner totalement différentes. Alors que l'une, Louise, cuisine au beurre, Marion, elle, cuisine à l'huile. S'engage un bras de fer entre les deux jeunes femmes pour savoir qui de l'une ou de l'autre aura le droit d'utiliser son ingrédient ""fétiche"". Grâce à LESIEUR qui a inventé le DUO HUILE & BEURRE, elles n'auront plus désormais à se ""battre"" pour choisir."|False|10092|0.258268803358078|0.00016697462706360966|0.005188018083572388|0.030032038688659668|0.1369653046131134|0.00015348196029663086|0.006582081783562899|0.005929516162723303|0.000553246820345521|0.0005609336658380926|0.00037629675352945924|0.00010278834088239819
82|Une tête d'ail et une botte de ciboulette décident de mettre un nuage de RONDELE dans une belle assiette de pâtes afin de rompre leur ennui. L'assiette réveille les papilles d'un homme.|False|39312|0.04312339425086975|0.10332297533750534|0.009032158181071281|0.046943631023168564|0.00596262002363801|0.0011316296877339482|0.008152442052960396|0.007077761925756931|0.00568098621442914|0.004716938827186823|0.0015675759641453624|0.00030446218443103135
83|"Alors qu'elle promène sa horde de chiens en ville, une dog-sitter  avale un chewing-gum MENTOS PURE FRESH, ce qui a pour effet de la ""transformer"" en un musher au beau milieu de montagnes enneigées."|False|37329|0.015040036290884018|0.9807245135307312|0.9257131218910217|0.06807657331228256|0.00898352637887001|0.0017104351427406073|0.010681455954909325|0.05029068514704704|0.008996827527880669|0.06315870583057404|0.0025817144196480513|0.0003687827556859702
84|"Différentes personnes savourent les cafés DOLCE GUSTO chacune à sa manière : en jouant à la dinette avec sa fille, affalé dans un fauteuil pendant que son chien ""se promène"" sur un tapis de course ou encore en version Starbucks en couple."|False|47839|0.033155228942632675|0.5485526919364929|0.03249716758728027|0.8320912718772888|0.428329735994339|0.1363109052181244|0.06305671483278275|0.002717654686421156|0.019840363413095474|0.005259200464934111|0.019662439823150635|8.356422040378675e-05
85|À partir de la formule « Daddy a dit » mise en avant de tous les produits de la gamme en jouant sur la créativité de situations insolites dans un univers stylé façon Instagram et électrique.|False|19689|0.0015101913595572114|0.000605571607593447|0.0003890306397806853|0.5557605028152466|0.3559610843658447|0.03006540797650814|0.023142613470554352|0.005528618115931749|0.0033595962449908257|0.0008689465466886759|0.7955068349838257|0.0007364001357927918
86|George Clooney arrive à une terrasse d'un magasin NESPRESSO. Il s'assoit à côté d'une femme qui a fini son Volluto, il lui propose d'aller lui en cherche un autre. La femme qui semble ne pas le reconnaitre accepte. Au moment où il entre dans la boutique, la femme se lève et crie à tous les autres clients que George Clooney est à l'intérieur. Elle peut ainsi lui prendre son café et le boire paisiblement.|False|4630|0.003916222136467695|0.00016954018792603165|0.0022977173794060946|0.016487903892993927|0.007615957409143448|0.0003203566884621978|0.01923888549208641|0.007189455442130566|0.0012029550271108747|0.00279967556707561|0.0015423211734741926|0.0009236697806045413
87|Une jeune femme savoure un yaourt LES 2 VACHES. Cette séquence est retransmise sur un poste de télévision que deux vaches sont en train de regarder. Elles la commentent en évoquant le fait que le fameux yaourt est composé de lait bio de Normandie et que donc, il n'en est que meilleur.|False|9430|0.018620053306221962|0.1957438588142395|0.03040989488363266|0.007780893240123987|0.004606373608112335|0.0004962892271578312|0.0025227097794413567|0.001594630302861333|0.0010681297862902284|0.0022589422296732664|0.0007116455817595124|0.00015544598863925785
88|Une femme amène des cornets glacés de la Maison THIRIET à ses invités|False|37889|0.09133727103471756|0.0004377510631456971|0.01071825623512268|0.01209692656993866|0.012029013596475124|0.0018974121194332838|0.003006995189934969|0.0062625776045024395|0.0031525343656539917|0.001851182198151946|0.001972064608708024|0.00027010729536414146
89|Sous forme d'animation, une bande de petits TRESORS de KELLOGS se retrouvent autour d'un immense tas de copeaux de chocolat. Le plus téméraire s'élance et se met à manger goulument le chocolat. Il grossit, grossit et devient un gigantesque TRESOR BREAK.|False|13340|0.011760267429053783|0.8116896152496338|0.0033179561141878366|0.025846200063824654|0.009789536707103252|0.14613962173461914|0.006224413868039846|0.006969956215471029|0.0029030675068497658|0.0026948596350848675|0.001188515918329358|0.00021857777028344572
90|Une baguette viennoise LA BOULANGERE accueille toutes sortes d'ingrédients sucrés et salés : tomate, jambon, cornichon, confiture.|False|1257|0.06279489398002625|0.00011347617692081258|0.02297990396618843|0.0006691096932627261|0.009334493428468704|0.0007415422587655485|0.0010817295406013727|0.006557326298207045|0.0013109927531331778|0.0005487557500600815|0.0011286685476079583|0.0004305815091356635
