|sequence|error|arcom_id|Simplicité|convivialité|festif|amitié|Diététique|qualité|Origine|Naturel|sensation|savoir-faire|Nutrition|santé|rapidité|Goût|Gourmandise|snacking
33|"A un arrêt de bus, une chèvre buvant tranquillement son ORANGINA est saoulée par la femme à côté d'elle qui hurle au téléphone sur son interlocuteur. Le pigeon perché au-dessus d'elles lâche une fiente géante.Voix homme : "" Restez vivao, buvez ORANGINAO ! """|False|1398|0.020806297659873962|0.03997977450489998|0.03452368453145027|0.010689627379179|0.05335947498679161|0.023334505036473274|0.049051683396101|0.10476651787757874|0.036639727652072906|0.012732984498143196|0.11739300936460495|0.06066213548183441|0.003801015205681324|0.0520411878824234|0.15357545018196106|0.002380162011831999
34|"Sur un ring installé en pleine rue se joue un match de catcheurs, suivi par des spectateurs. Lors de la mi-temps le participant perdant, se voit donner des conseils défensifs par son entraîneur et se rafraîchit avec un ORANGINA. La cloche ayant sonné, il se rue sur le ring et saisit son adversaire pour... un porté, clin d'oeil au du film ""Dirty Dancing"". Le combat devient alors une comédie musicale.Voix homme (1) : "" Shake the woooooorld ! "" 
 Voix homme (chanté 2)  : "" Oranginaaaa ! """|False|21856|0.017344865947961807|0.06621011346578598|0.08832132816314697|0.012322505004703999|0.01708991825580597|0.015899362042546272|0.025031426921486855|0.0077521102502942085|0.07839176058769226|0.03154832869768143|0.0017804725794121623|0.005145613104104996|0.0045863306149840355|0.007325312588363886|0.002590424381196499|0.001482669496908784
35|"Des scientifiques et des téléspectateurs regardent angoissés le départ imminent d'une fusée présentée à l'envers. Finalement, la fusée décolle parfaitement vers le bas de l'image. Ces images illustrent un transit en parfait état de marche.Voix femme : "" Connaissez-vous les bienfaits d'HEPAR ?
 
 
 
 
 
 
 Voix femme : "" La joie d'avoir un bon transit.
 ... Boire un litre d'HEPAR chaque jour facilite le transit intestinal.
 ... HEPAR, naturellement magnésium. """|False|14380|0.006648331414908171|0.010962244123220444|0.05110408365726471|0.0003787950554396957|0.14571566879749298|0.2245820015668869|0.044962137937545776|0.9246936440467834|0.20295590162277222|0.14129289984703064|0.6812427639961243|0.9793071150779724|0.00496243592351675|0.003387224627658725|0.0017016844358295202|0.00010474045120645314
36|"Luc Baeyens, Directeur Général CRISTALINE,  expose son engagement envers le recyclage du plastique et sa réutilisation dans la fabrication de nouvelles bouteilles.Luc Baeyens (1) : "" CRISTALINE a toujours eu une approche visionnaire et novatrice en matière d'économie circulaire.
 (1) ... Depuis 2015, CRISTALINE aide le consommateur à trier plus, en installant des machines ... 
 (1) ... de collecte innovantes sur les parkings des hypermarchés.
 (1) ... Un plan d'action éco-responsable qui s'étend sur toute la France et qui augmente le recyclage. 
 
 (1) ... Mais CRISTALINE va plus loin, CRISTALINE a fait le choix inédit de créer sa propre ... 
 (1) ... usine de plastique recyclé dans le Nord. 
 (1) ... Cela permet d'intégrer directement du plastique recyclé ... 
 
 (1) ... dans la fabrication de nos bouteilles. C'est le cercle vertueux du recycage en France ... 
 (1) ... et on est les seuls à le faire dans le monde.
 (1) ... Aujourd'hui, les bouteilles 1.5 litre CRISTALINE intègrent 20% de plastique recyclé. 
 (1) ... Au-delà de la prouesse technique,  c'est également une prouesse économique ... 
 (1) ... car sans surcoût pour le consommateur. 
 (1) ... Ce n'est pas par hasard si aujourd'hui, CRISTALINE est choisie par plus d'un foyer sur deux. ""
 Voix femme (2) : "" CRISTALINE est l'eau préférée des Français. """|False|22235|0.003493603551760316|0.00835315603762865|0.004643749911338091|0.0016293961089104414|0.04633026570081711|0.020975051447749138|0.04770997539162636|0.03790191933512688|0.0023061030078679323|0.0120319165289402|0.0014440930681303144|0.0017258160514757037|0.0009850828209891915|0.006170705426484346|0.0009189012926071882|0.000737286580260843
37|"Dans le métro, une femme déguste un MAY TEA. Le temps de quelques secondes, les saveurs la transportent dans un monde parallèle, une sorte de forêt tropicale. Le ""voyage"" est de courte durée, elle ouvre les yeux et se trouve de nouveau dans le métro.Voix femme : "" Laissez-vous surprendre par le bon goût fruité de MAY TEA.
 ... Maintenant, dans des bouteilles en plastique 100 % issues du recyclage. """|False|38759|0.019791271537542343|0.08838960528373718|0.04831107333302498|0.00025438511511310935|0.8523910641670227|0.9676124453544617|0.3016136586666107|0.9410200119018555|0.9679583311080933|0.03773223236203194|0.03717653453350067|0.4053976237773895|0.004630417097359896|0.9954240322113037|0.9853119254112244|0.005694472696632147
38|"En film d'animation, l'orange et la mangue traversent la jungle à bord d'une voiture quand l'orange flashe sur une framboise via un réseau social. Divers fruits se retrouvent dans une rivière aux pieds d'une cascade dans laquelle ils s'amusent à glisser avec leur trottinette et skateboards. En off, une voix présente le nouvel OASIS Pomme Cassis Framboise.L'orange (1) : "" Mais freine, on va s'prendre une prune ! 
 (1) ... Non mais qu'est-ce kiwi se passe ? 
 La pomme (2) : "" Hey ! ""
 (1) ... Non d'un petit pépin !
 La framboise (3) : "" Tu peux pas zeste ! ""
 
 (1) ... J'ai la papaye qui tourne ! 
 Voix homme (4) : "" Vous connaissez OASIS TROPICAL, ...
 
 (4) ... découvrez OASIS Pomme cassis framboise, ...
 (4) ... de l'eau de source ...""
(1) ... et du fruistyle ! """|False|45283|0.012427004985511303|0.9210310578346252|0.7627201676368713|0.8216482996940613|0.782532811164856|0.4472041428089142|0.7806695699691772|0.8969718813896179|0.5800161361694336|0.07958390563726425|0.46470195055007935|0.04709264263510704|0.014193736016750336|0.9297171831130981|0.8627822995185852|0.00437053432688117
39|"Des gens un peu perchés pensent accomplir de grandes choses pendant que d'autres les trouvent un peu idiots. Mais pour FANTA, ils apparaissent comme de véritables héros.Voix homme : "" Être un peu, ...
 ... beaucoup ou carrément perché, ...
 ... peut être la clé pour accomplir de grande chose.
 ... Certains pourraient dire qu'ils sont idiots. 
 ... Mais pour nous, c'est tout le contraire.
 ... Ce sont de véritables champions. 
 
 
 ... FANTA, sponsor officiel du fun. """|False|32627|0.016355575993657112|0.619801938533783|0.5638517141342163|0.02248620055615902|0.020736850798130035|0.02784174121916294|0.022649019956588745|0.016531042754650116|0.03562960401177406|0.04732176661491394|0.005067436024546623|0.006986538413912058|0.00597911374643445|0.02044355869293213|0.013406525366008282|0.007804395630955696
40|"A flanc de montagne, un alpiniste nous présente une ""usine exceptionnelle"",  le Mont-Blanc, endroit où est ""fabriquée"" l'eau minérale naturelle MONT BLANC.Un alpiniste (1): ""Le Mont Blanc, c'est aussi une usine incroyable.
 ... C'est ici, que la nature fabrique l'eau minérale naturelle MONT BLANC. ""
 Voix homme (2): ""MONT BLANC, la pureté atteint des sommets."""|False|8504|0.017951959744095802|0.006514450069516897|0.006850013509392738|0.0039994120597839355|0.05353161692619324|0.061687126755714417|0.06257511675357819|0.11862586438655853|0.03554525226354599|0.031684909015893936|0.007454170845448971|0.007851967588067055|0.002575047081336379|0.01095303799957037|0.005852114409208298|0.0008646320784464478
41|"Saynètes absurdes au cours desquelles des personnes inventent n'importe quel prétexte pour trinquer avec une TOURTEL TWIST. Ainsi, se promenant dans un verger, deux copains trinquent à tout ce qu'ils voient.L'homme (1) : "" Ah cool, y'a du fruit dedans ! ""
 
 L'homme (2) : "" Ah, y'a de la bière aussi !
 
 (2) ... Et c'est sans alcool ! Regarde des fruits, on en parlait y'a pas deux minutes ! Dingue ! ""
 
 Voix femme (3) : "" Tous les prétextes sont bons pour trinquer !
 (3) ... TOURTEL TWIST, c'est la gourmandise du jus de fruits, la fraîcheur de la bière ...
 (3) ... et c'est sans alcool. TOURTEL TWIST, ça rapproche. """|False|31965|0.015342201106250286|0.9586402177810669|0.6565262079238892|0.10689804702997208|0.0993177518248558|0.06873774528503418|0.025945980101823807|0.17828963696956635|0.1078016608953476|0.04867469519376755|0.007477144245058298|0.05146435648202896|0.008574728854000568|0.11635090410709381|0.1382633000612259|0.010224328376352787
42|"Grand apéritif ensoleillé sur la terrasse d'un immeuble. Le barman sert un verre de TOURTEL TWIST à un homme. Ce dernier saisit la bouteille et se trouve comme irrésistiblement aimanté à un autre consommateur de la boisson, quelques mètres plus loin ... Plusieurs autres invités viennent se greffer à leur tour au petit groupe, puis les immeubles entre eux, les villes voire les continents. Ce breuvage attire ainsi ses propriétaires dans le but de trinquer et rapprocher les âmes pour un monde plus convivial.Voix femme : "" TOURTEL TWIST, ...
 ... un mélange de bière sans alcool ...
 ... et de jus de fruits comme vous n'en avez jamais bu.
 
 ... TOURTEL TWIST, ça rapproche ! """|False|15618|0.03128558769822121|0.9955132007598877|0.9848109483718872|0.9764437675476074|0.15343450009822845|0.38257646560668945|0.03746030852198601|0.6226502060890198|0.5304784774780273|0.003934252075850964|0.00023808317200746387|0.018280401825904846|0.00012448980123735964|0.7002069354057312|0.06750752031803131|0.0002490168553777039
43|"Maintenant que les jeunes adolescents ont pris le pouvoir du marketing, ils font tourner un spot publicitaire à un senior du service. Avec le langage et des tenues de jeunes, le quinquagénaire s'adresse aux adolescents et les invite à participer à cette nouvelle campagne de publicité.Le jeune (1) : "" Action. 
 L'homme (2) : "" Salut. Toi aussi tu kiff FANTA ?
 (2) ... T'es jeune et cool comme moi. 
 (2) ... T'as déjà vu une pub ... 
 (2) ... avec des produits aussi dingues ?! 
 (2) ... Ca te dit quelque chose ces couleurs ? 
 (2) ... Tu sais ce que c'est qu'un service marketing ? 
 (2) ... T'écoute jamais quand on te parle ? Tu text' en GIF ? 
 (2) ... Si t'as répondu ""oui"", ""non"" ou ""j'sais pas"", ... 
 (2) ... va sur internet et créé un truc pour FANTA. 
 (2) .... J'parie que tu es déjà connecté. 
(1) ... Coupé ! 
 (2) ... Comment c'était ? 
 (1) ... Franchement, j'pense qu'on n'a pas besoin d'une deuxième prise. 
 (2) ... Sinon, j'ai d'autres idées. ""
(1) ... Non, non ! ""
 Voix homme (3) : "" Rejoins l'équipe marketing sur FANTA.FR. """|False|15777|0.03472771868109703|0.04820021986961365|0.06528069078922272|0.02036966197192669|0.028260251507163048|0.04987301677465439|0.05346177518367767|0.0307514276355505|0.18480631709098816|0.04317811504006386|0.022727442905306816|0.011124598793685436|0.017044570297002792|0.07398802787065506|0.02483087033033371|0.029807137325406075
44|"Un homme secoue un NESCAFE SHAKISSIMO. Une mousse gourmande apparaît alors sur le dessus de la boisson qu'une femme s'empresse de goûter. Elle en apprécie pleinement la saveur.Voix femme (1) : "" Secouez et découvrez toute la fraîcheur ...
 (1) ... et le plaisir de la mousse gourmande  ...
 (1) ... du café Latte NESCAFE SHAKISSIMO.
 La femme (2) : "" Mmmm !
 (1) ... Retrouvez NESCAFE SHAKISSIMO au rayon frais. """|False|21499|0.045857880264520645|0.12546131014823914|0.04909524321556091|0.005871399771422148|0.05597369745373726|0.8708444237709045|0.0632099062204361|0.24224573373794556|0.1916717141866684|0.1604437679052353|0.045465849339962006|0.0909695252776146|0.010148817673325539|0.9817712903022766|0.9587690234184265|0.12453699856996536
45|"En film d'animation, le chevalier ""Orange"" annonce à son armée le début d'une nouvelle ère. Tous les fruits attendent le début de l'assaut. En plan de fin, un jeune homme boit de l'OASIS TROPICAL à la bouteille.Voix homme (1) : "" Aujourd'hui, une nouvelle ère commence !
 (1) ... Je ne vois pas des pommes, des mangues, des framboises, ...
 (1) ... non ! 
 (1) ... Je ne vois que des fruits réunis ici pour accomplir leur destin ! 
 (1) ... L'heure du ""change-mangue"" a sonné ! ""
 
 
 
 
 Voix homme (2) : "" Nouvel OASIS TROPICAL, ...
 (2) ... de l'eau de source et maintenant un goût encore plus fruité. OASIS, pour un monde encore plus ... ""
Voix homme (3) : "" Fruiiiiiit ! """|False|38732|0.01832454837858677|0.29801157116889954|0.806049644947052|0.011659916490316391|0.8054972887039185|0.5372220277786255|0.4070272743701935|0.9623719453811646|0.11190984398126602|0.04206618294119835|0.07288825511932373|0.0124185960739851|0.003193674609065056|0.858092725276947|0.6955339908599854|0.0011105758603662252
46|"Un homme traverse la ville en courant. Il passe au supermarché prendre deux SHAKISSIMO et se dépêche d'arriver avant la fin de l'audition de son amie, afin de passer un moment de complicité autour d'un ""Shake"".Voix homme : "" Les vrais amis sont toujours là, prêts à partager un délicieux café latte ...
 ... NESCAFE SHAKISSIMO ....
 ... et bien plus.
 ... NESCAFE SHAKISSIMO, à tes côtés pour un shake. """|False|27353|0.04946267977356911|0.9914707541465759|0.13973422348499298|0.9835343956947327|0.008105781860649586|0.11611824482679367|0.02280409447848797|0.024118857458233833|0.012306679040193558|0.022708291187882423|0.0011002387618646026|0.030013496056199074|0.1552826166152954|0.6075487732887268|0.8176642656326294|0.4804303050041199
47|"Devant leur grand-père, des soeurs jumelles lui demandent de choisir laquelle des deux est sa préférée. Interloquée, l'homme finit par leur répondre que sa préférée n'est autre que l'eau CRISTALINE.Les soeurs (en choeur 1) : "" Papi, c'est qui ta préférée ?
 Le grand-père (2) : "" Ma préférée eh eh...
 (2) ... Ma préférée c'est ma CRISTALINE !
 (2) ... Ma CRISTALINE est excellente !
 (2) ... Et son p'tit bouchon si pratique !
 (2) ... Et puis elle n'est vraiment pas ...
 (2) ... chère !
 (2) ... Comme ça, je peux vous faire plus de cadeaux ! ""
 (1) ... Ouiiiii !!!
 (1) ... Nous aussi CRISTALINE, t'es notre préférée ! ""
 Voix femme (3) : "" Grâce à vous, CRISTALINE est l'eau préférée des Français. """|False|30994|0.032807592302560806|0.035181548446416855|0.03819277882575989|0.03501247242093086|0.05435292050242424|0.048542570322752|0.036589641124010086|0.046756304800510406|0.035827551037073135|0.03367127850651741|0.04255248233675957|0.034662142395973206|0.012965134344995022|0.05742906779050827|0.0440852977335453|0.008723778650164604
48|"Sous forme de dessin animé, les rennes du Père Noël s'impatientent de l'arrivée de celui-ci afin de livrer les cadeaux au plus vite. Mais au moment où celui-ci daigne enfin ouvrir  la porte de sa maison, il s'envole aussitôt dans les airs muni de son balluchon rempli de cadeaux et donne congé à ses rennes. Etonnés, ceux-ci s'aperçoivent que le Père Noël a consommé des canettes de RED BULL, ce qui lui a aussitôt donné des ailes pour s'envoler et ainsi effectuer par les airs ses livraisons.Le renne (1) : "" Mais qu'est-ce qu'il fabrique avec ses cadeaux ?! On doit partir !
 Le renne (2) : "" Chaque année, c'est la même histoire !
 (2) ... Toujours tout à la dernière minute !
 (1) ... Ah enfin !
 (1) ... Mais... !
 Les rennes (en choeur 3) : "" Haaannn !
 (3) ... RED BULL !!!  ""
 (1) ... Ben alors ?! Ben nous ?! ""
(2) ... Et qu'est-ce qu'il se passe avec nous maintenant ?! ""
 Le Père Noël (4) : "" Voyez le bon côté des choses !
 (4) ... Désormais, vous avez congé à Noël !
 (4) ... RED BULL donne des aiiiles !!!  """|False|4048|0.016143735498189926|0.5880568623542786|0.9163475632667542|0.3072231113910675|0.8796913623809814|0.09882108122110367|0.1628522425889969|0.04754158854484558|0.29941684007644653|0.06995628029108047|0.005872972775250673|0.021367469802498817|0.06509698927402496|0.04911134019494057|0.05598185583949089|0.0027608047239482403
